stop_id,stop_name,address,city,state_province,postal_code,latitude,longitude,fuel_regular_price,fuel_midgrade_price,fuel_premium_price,fuel_diesel_price,stop_type,country,currency,company_name,stop_company_name,RV Dump,Dental Services,Casino,Electric Vehicle Charging Station,Drug Testing Services,Check Cashing,Check Cashing Services,Pet Wash Station,RV Dump Service,Commercial Truck Oil Change,TirePass In-Service Center,Bulk DEF,Dollar Bill's Slots,Electric Svc,International® Warranty,Lottery,Speedco On-Site,Propane Tank Exchange,Preventative Maintenance,Amazon Pickup,Propane Fill Up Services,Liquor Store,Radioshack,Verizon Wireless,Live Parking,Ministry Services,BITCOIN ATM,Pet Area,Cylinder Propane,Premium Wifi,Handicapped Parking,Urgent Care,Prime Parking Spaces,Restaurant,Video Gaming,Lodging,Fleet Cards Accepted,Total Diesel Dispensers/Lanes,Laundry Room,Freightliner® ExpressPoint℠,Game Room,Wi-Fi - Premium,Private Showers,Bulk Propane,Wifi,Fast Fill CNG (Auto),Wi-Fi,RV Hookup,CAT Scale,RFID Pump Start,Speedzone,Diesel Mobile Fueling,Video Gaming Terminal,Embroidery Shop,Other Lube Services,Transflo Express Scanning,Dog Park,Fast Fill CNG (Class 8),Weigh Scale,Truck Parking Spaces,Bridgestone Tire Monitoring,RV Friendly Parking,Laundry Facility,EV Level 3 DCFC,CB Shop,Refrigerated Trailer Maintenance,Chrome Shop,Diesel Lanes,Car Wash,TransFlo,Western Union,Medical Services,Scale,RV Stop Nearby,Wi-Fi - Basic,Truck Wash,Travel Store,Theater Room,Book Store,Roadside Breakdown Solutions,Drivers Lounge,Full Service Restaurant,EV Tesla Level 3 DCFC,Paid Car Parking,Truck Parking,Engine Diagnostics,Brake Svc,IdleAir,QSR(s),Showers,Dog Wash,Permit Services,Electric Car Charging Station,Self Storage Nearby,Driver Lounge,DEF Lanes,Handicapped Showers,Truck Friendly,Barber Shop,Gas Brand,ATM Available,Chiropractor Services,Video Lottery Terminal,Tire Services,ATM,Transflo,eShop,Hotels Nearby,Pegasus,On-SITE Techs - Select Services,EV Level 2,Fax Machine,CAT Scales,Public Laundry,HVAC Svc,NG Certified Truck Service,Standard Services,Light Mechanical,Oil Changes,Expert Truck Alignments,Amazon Lockers
3736,Pilot Travel Center #736,"100 E Pinehurst, Pecos, TX 79772",Pecos,TX,79772,31.4009881649617,-103.486576374343,2.859,3.359,3.709,3.659,fuel,USA,USD,MapUp,PilotJ,,,,y,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3737,Pilot Travel Center #737,"1815 N Foster Road, San Antonio, TX 78244",San Antonio,TX,78244,29.44620128666,-98.3618308895492,2.829,3.329,3.789,3.559,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,y,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3738,Pilot Travel Center #738,"I-20 Exit 277 101 N Fm 707, Tye, TX 79563",Tye,TX,79563,32.4609879424095,-99.8721959539672,2.599,3.099,3.199,3.659,fuel,USA,USD,MapUp,PilotJ,,,,y,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3739,Pilot Travel Center #739,"2409 S New Road, Waco, TX 76711",Waco,TX,76711,31.5075712,-97.1451705,2.559,3.059,3.449,3.499,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,y,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
37937,Pilot Travel Center #7937,"907 Knox Road, Mcleansville, NC 27301",Mcleansville,NC,27301,36.0608564765866,-79.6622849037048,2.949,3.449,3.949,3.699,fuel,USA,USD,MapUp,PilotJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,,,,
31175,Pilot Travel Center #1175,"14905 Cordes Lake Road, Cordes Lake, AZ 86333",Cordes Lake,AZ,86333,34.327449,-112.1181474,2.999,3.499,3.939,4.059,fuel,USA,USD,MapUp,PilotJ,,,,y,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,y,,,,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,,,,,,,,,,,
31174,Pilot Travel Center #1174,"104 West Trefz Drive, Marshall, IL 62441",Marshall,IL,62441,39.419042376,-87.695321274,3.099,3.499,3.949,3.859,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
31173,Location #1173,"1440 Puyallup Ave, Tacoma, WA 98421",Tacoma,WA,98421,47.2417324294935,-122.412149417196,3.899,4.199,4.539,4.559,fuel,USA,USD,MapUp,PilotJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31171,Pilot Travel Center #1171,"1057 S. Lower Flat Top Drive, Mesquite, NV 89027",Mesquite,NV,89027,36.7841675,-114.1400244,4.299,3.799,3.999,3.959,fuel,USA,USD,MapUp,PilotJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,,,,,,,,,,,,,
3740,Pilot Travel Center #740,"204 South Waller Ave, Brookshire, TX 77423",Brookshire,TX,77423,29.7799667875655,-95.9521512883606,2.599,3.099,3.599,3.839,fuel,USA,USD,MapUp,PilotJ,,,,y,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,y,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
31169,Pilot Travel Center #1169,"2725 93rd Ave SW, Tumwater, WA 98512",Tumwater,WA,98512,46.9521816948,-122.940765166251,3.659,3.959,4.259,4.559,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,,,,y,,,,,,,,,,,y,y,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3741,Pilot Travel Center #741,"2311 Jacksboro Highway, Wichita Falls, TX 76301",Wichita Falls,TX,76301,33.8903108888775,-98.4829059269836,2.499,2.999,3.379,3.359,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,,y,,,y,,,,,,,,y,,,y,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3500,Pilot Travel Center #500,"8067 W FL-6, Jasper, FL 32052",Jasper,FL,32052,30.5163005,-83.0587583,2.999,3.409,3.859,3.859,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3742,Pilot Travel Center #742,"1605 East Saddleback Blvd., Lake Point, UT 84074",Lake Point,UT,84074,40.6861463738457,-112.266454322753,2.999,3.349,3.599,3.899,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,y,,,,y,,,,,,,,y,,,y,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3743,Pilot Travel Center #743,"1597 South Main Street, Nephi, UT 84648",Nephi,UT,84648,39.6851910968682,-111.836604169311,2.959,3.309,3.559,3.799,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,y,y,,,y,,,,,,,,,,,y,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3744,Pilot Travel Center #744,"1172 West 21St Street, Ogden, UT 84401",Ogden,UT,84401,41.2306945,-112.0076735,2.959,3.309,3.559,3.759,fuel,USA,USD,MapUp,PilotJ,,,,y,,y,,,,,,,,,,,,,,,,,,,,,,,y,y,,,y,,,,,,,,,,,y,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3503,Pilot Travel Center #503,"2309 Smithtown Road, Morgantown, WV 26508",Morgantown,WV,26508,39.5386144776634,-79.994430124012,2.999,3.499,3.849,3.899,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3746,Pilot Travel Center #746,"2025 S 900 W, Salt Lake City, UT 84104",Salt Lake City,UT,84104,40.7266490624059,-111.915592218047,2.959,3.309,3.559,3.799,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,y,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3504,Pilot Travel Center #504,"3817 N Highway 97, Klamath Falls, OR 97601",Klamath Falls,OR,97601,42.256708,-121.798342,3.499,3.929,4.269,3.879,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,y,,,,y,y,,,y,,,,,,,,y,,,y,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3747,Pilot Travel Center #747,"1460 N 1750 W, Springville, UT 84663",Springville,UT,84663,40.1875538466513,-111.641564220901,2.999,3.349,3.599,3.799,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,y,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3748,Pilot Travel Center #748,"600 West 750 North, Willard, UT 84340",Willard,UT,84340,41.423985,-112.051637,2.979,3.329,3.579,3.759,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,y,y,,,y,,,,,,,,,,,y,,,,,,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3749,Pilot Travel Center #749,"24279 Rogers Clark Blvd, Carmel Church, VA 22546",Carmel Church,VA,22546,37.9336097971881,-77.473120486647,2.839,3.339,3.789,3.859,fuel,USA,USD,MapUp,PilotJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3507,Pilot Travel Center #507,"11710 North Interstate 35, Jarrell, TX 76537",Jarrell,TX,76537,30.8114905054928,-97.6113528908767,,,,3.499,fuel,USA,USD,MapUp,PilotJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,y,,,,,,,,,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3509,Pilot Travel Center #509,"653 West 1400 North, Beaver, UT 84713",Beaver,UT,84713,38.2929847154924,-112.65292841468,3.999,3.699,3.899,3.799,fuel,USA,USD,MapUp,PilotJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
31185,Pilot Travel Center #1185,"4031 Fleet Street 818, Littlefield, AZ 86423",Littlefield,AZ,86423,36.8972,-113.910531,4.499,3.699,3.899,3.959,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,,,,,,,,
31181,Pilot Travel Center #1181,"1201 East IL Route 38, Rochelle, IL 61068",Rochelle,IL,61068,41.9355634762858,-89.0174939768463,3.189,3.589,4.039,3.899,fuel,USA,USD,MapUp,PilotJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31180,Pilot Travel Center #1180,"41112 West Indian School Road, Tonopah, AZ 85354",Tonopah,AZ,85354,33.4941504083991,-112.937877272491,3.299,3.769,4.299,3.959,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,,,,,,,y,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,,,,,,,,
3750,Pilot Travel Center #750,"139 Factory Outlet Drive, Fort Chiswell, VA 24360",Fort Chiswell,VA,24360,36.9449358593625,-80.9460536871719,2.959,3.459,3.859,3.879,fuel,USA,USD,MapUp,PilotJ,,,,y,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,y,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3510,Pilot Travel Center #510,"810 North 800 West, Scipio, UT 84656",Scipio,UT,84656,39.2555396926414,-112.117404358474,3.099,3.399,3.599,3.799,fuel,USA,USD,MapUp,PilotJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,,,,,,,,
3752,Pilot Travel Center #752,"1530 Rest Church Rd, Winchester, VA 22624",Winchester,VA,22624,39.2901824027335,-78.0869307189102,2.999,3.489,3.929,3.959,fuel,USA,USD,MapUp,PilotJ,,,,y,,,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3511,Pilot Travel Center #511,"3825 Business Loop I-94, Mandan, ND 58554",Mandan,ND,58554,46.8609900823786,-101.010178017196,,,,3.699,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3753,Pilot Travel Center #753,"23818 Rogers Clark Blvd., Ruther Glen, VA 22546",Ruther Glen,VA,22546,37.9395098,-77.4658284,2.799,3.299,3.739,3.399,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,,,,,,,,
31179,Pilot Travel Center #1179,"330 N Mariposa Road, Nogales, AZ 85621",Nogales,AZ,85621,31.3387654999999,-110.9668699,,,,3.999,fuel,USA,USD,MapUp,PilotJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31178,Location #1178,"9255 S Rita Road, Tucson, AZ 85747",Tucson,AZ,85747,32.0843507313457,-110.803347150262,2.999,3.499,3.769,3.879,fuel,USA,USD,MapUp,PilotJ,,,,y,,,,,,,,,,,,y,,,,,,,,,,,,,,y,,,,,,,,,,,,,,y,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,,,,,,,,,,,
3754,Pilot Travel Center #754,"3249 Chapman Road, Wytheville, VA 24382",Wytheville,VA,24382,36.9355591098615,-80.9927724589996,2.949,3.449,3.919,3.879,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,y,,,,,,y,,,,y,,,,,y,,,,,,,
31177,Pilot Travel Center #1177,"14320 Slover Ave., Fontana, CA 92337",Fontana,CA,92337,34.0646348244417,-117.492936303075,4.099,4.399,4.699,4.899,fuel,USA,USD,MapUp,PilotJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,
3513,Pilot Travel Center #513,"115 West Primm Blvd., Primm, NV 89019",Primm,NV,89019,35.6100439019528,-115.392059780426,,,,3.999,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3756,Pilot Travel Center #756,"780 State Hwy 54, Black River Falls, WI 54615",Black River Falls,WI,54615,44.2954733208585,-90.8301757473602,2.999,3.479,3.999,3.559,fuel,USA,USD,MapUp,PilotJ,,,,y,,y,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3514,Pilot Travel Center #514,"2903 Woodlawn Road, Lincoln, IL 62656",Lincoln,IL,62656,40.1570513919767,-89.412581067459,,,,3.799,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3758,Pilot Travel Center #758,"41 SE Wyoming Blvd., Casper, WY 82609",Casper,WY,82609,42.8519526,-106.2695671,2.659,3.069,3.509,3.859,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,y,y,,,,,,,,,,,y,,,y,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3759,Pilot Travel Center #759,"2250 Etchepare Drive, Cheyenne, WY 82007",Cheyenne,WY,82007,41.0988118035332,-104.853955949737,2.839,3.159,3.449,3.599,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,y,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3517,Pilot Travel Center #517,"30 Benvenue Road, Duncannon, PA 17020",Duncannon,PA,17020,40.40570626037,-77.0096590687866,3.399,3.879,4.289,4.459,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,,,,,,y,,,y,,,,,,,,,,,,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,,,,,,,,
3518,Pilot Travel Center #518,"2210 Camp Swatara Road, Frystown, PA 17067",Frystown,PA,17067,40.4633928651837,-76.3398416944427,3.199,3.699,4.119,4.399,fuel,USA,USD,MapUp,PilotJ,,,,y,,,,,,,,,,,,y,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,y,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
37971,Pilot Travel Center #7971,"1343 Rock Barn Road, Conover, NC 28613",Conover,NC,28613,35.7209642239537,-81.1886129330658,2.799,3.299,3.789,3.959,fuel,USA,USD,MapUp,PilotJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,y,,,,,,,,,,,,,,,,y,,,y,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,,,,
31195,Pilot Travel Center #1195,"1307 North Dolarway Rd., Ellensburg, WA 98926",Ellensburg,WA,98926,47.0053265803774,-120.586900791693,3.899,4.399,4.679,4.299,fuel,USA,USD,MapUp,PilotJ,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,
31194,Pilot Travel Center #1194,"3444 S. 40th St., Phoenix, AZ 85040",Phoenix,AZ,85040,33.414853,-111.995815,,,,5.999,fuel,USA,USD,MapUp,PilotJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31193,Pilot Travel Center #1193,"18183 S. Hwy 93, Wikieup, AZ 85360",Wikieup,AZ,85360,34.6995490821733,-113.610184524309,,,,4.099,fuel,USA,USD,MapUp,PilotJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31192,Pilot Travel Center #1192,"31120 N. US Hwy 60, Wittmann, AZ 85361",Wittmann,AZ,85361,33.76534,-112.51389,,,,4.999,fuel,USA,USD,MapUp,PilotJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3760,Pilot Travel Center #760,"10501 US Hwy 30, Cokeville, WY 83114",Cokeville,WY,83114,42.0867935351858,-110.947473388885,2.999,3.439,3.739,3.899,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,y,y,,,y,,,,,,,,,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3761,Pilot Travel Center #761,"1920 Harrison Drive, Evanston, WY 82930",Evanston,WY,82930,41.2646871291068,-110.977760371688,2.959,3.429,3.629,3.619,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,y,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3762,Pilot Travel Center #762,"1810 South Douglas Hwy., Gillette, WY 82718",Gillette,WY,82718,44.277109,-105.495261,2.999,3.349,3.689,3.699,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,y,y,,,,,,,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3763,Pilot Travel Center #763,"I-80 Johnson Road, Rawlins, WY 82301",Rawlins,WY,82301,41.778418,-107.3099195,2.899,3.309,3.569,3.599,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,y,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3764,Pilot Travel Center #764,"650 Stage Coach Dr., Rock Springs, WY 82901",Rock Springs,WY,82901,41.6089773001286,-109.230480244705,2.889,3.329,3.649,3.699,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,y,y,,,y,,,,,,,,y,,,y,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
3765,Pilot Travel Center #765,"72235 Varner Rd, Thousand Palms, CA 92276",Thousand Palms,CA,92276,33.8178456280754,-116.403380694442,4.099,4.349,4.599,4.799,fuel,USA,USD,MapUp,PilotJ,,,,,,y,,,,,,,,,,y,,,,,,,,,y,,,,y,y,,,,,,,,,,,y,,,y,,,,,y,,,y,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,y,,,,,y,,,,,,,
